# Px, Py, Pz
0.825564 5.654340 6.484140
0.141970 4.781310 6.102720
-0.812424 6.198930 4.386750
-0.011438 5.125020 5.757320
-1.945660 5.792070 5.649260
-0.966259 4.944470 5.275890
-0.622555 5.736560 5.505580
0.174610 5.704340 5.843370
-0.943803 5.478470 6.680360
-0.144932 5.982780 6.049740
-0.906924 5.004240 7.273250
-0.246658 5.299200 6.015410
1.048050 5.665370 6.283680
1.066280 4.142220 6.926590
1.350650 5.484400 5.748420
0.391168 3.171720 5.411080
0.572559 3.202230 4.823690
1.001870 3.907440 4.937690
-0.668327 5.269110 5.626780
-0.822171 4.619430 4.669420
0.241569 4.168920 4.589760
0.850992 3.786230 3.241640
0.702244 3.082280 4.122730
0.052974 3.178070 3.104340
-1.270130 2.594930 3.478120
-0.968805 2.913620 4.129500
-1.485420 2.136380 2.707230
-0.835737 2.034230 2.380060
-1.284530 1.962610 2.434310
0.308532 2.190620 3.322600
-1.012040 1.657910 3.770980
-1.183250 2.852180 1.871930
-1.260370 2.581790 1.810900
-0.440749 1.074760 2.316070
-0.378451 3.410740 3.782420
-0.365314 2.391080 2.385560
1.247670 1.982120 2.745370
-0.560682 1.516360 2.952200
-0.319550 1.305300 2.439390
0.253856 2.207150 2.693250
-0.491189 1.872770 2.260980
-1.665960 1.372270 2.206720
-2.083830 1.562560 1.546450
-0.163158 2.577550 1.330310
-0.850571 1.551110 0.585685
-1.345570 1.265900 -0.791660
-1.056540 2.561450 0.523378
-1.548570 2.414380 -1.232830
-0.608157 2.961520 -0.106797
0.148336 1.660040 -1.076880
0.490332 1.452790 -1.237080
-1.109940 1.769370 -0.603069
-0.122054 2.653840 -1.179010
0.347939 1.333700 -1.807090
0.183085 1.068820 -0.120782
1.770640 1.480760 -0.158082
1.791820 2.351240 -0.071626
0.971346 1.971950 -0.396249
1.817670 4.198170 0.099605
0.899731 4.058310 0.703498
0.550944 2.975080 1.012030
1.317600 3.526430 1.695620
0.475501 3.095860 2.020250
0.002535 1.659180 1.944390
1.426080 3.376000 1.954140
1.465930 2.839040 2.736050
1.720200 3.431510 1.631200
2.343190 3.610770 1.811320
0.679780 3.033570 3.372170
1.463800 2.873780 2.533470
0.901001 3.793010 4.136720
1.380310 4.503290 4.381250
0.701392 3.194610 3.593400
-0.984906 3.887950 4.777090
-0.769619 4.877940 4.100260
-0.895484 4.382090 4.376590
-0.294965 5.040260 3.653160
-0.820903 5.443710 5.378440
-1.793090 5.234350 4.636370
-0.241984 4.819020 4.308350
0.462359 5.091110 3.999830
-0.370823 6.419720 3.785800
0.710291 5.455570 4.916500
0.970927 4.547370 4.866930
0.964990 4.832600 4.011260
0.603065 5.314460 3.616700
-0.202159 4.284190 3.022120
-0.927692 4.069750 3.258180
0.892102 2.844540 4.283770
1.053140 4.298170 3.245460
1.913880 4.939380 3.593400
1.512540 4.015500 4.354970
1.336240 4.265550 2.596200
3.156900 3.689180 4.194350
2.330480 3.036960 4.081190
2.875900 4.767330 3.632390
3.368780 4.498210 3.657820
2.185110 3.795130 3.042460
2.981010 4.496940 3.751050
3.642560 3.060680 3.245880
3.917200 3.557810 3.266230
3.685790 4.263000 3.572210
4.774110 3.738340 1.490510
3.665860 2.595770 0.443722
4.526600 2.924650 -0.098737
4.176120 4.660530 -0.350057
4.604600 4.296060 -0.879384
3.406500 2.543650 -0.686561
4.150700 2.342760 0.995510
3.938800 2.874220 1.094680
4.314700 2.238940 0.236478
3.965500 1.206980 -0.775985
4.111710 0.158075 -1.574840
3.976940 1.123490 -1.340070
3.710370 0.261488 -0.833187
3.885400 0.219110 0.098320
3.164940 1.120530 -0.691647
2.905560 0.334800 -0.692496
4.051960 0.781065 -0.930665
3.850650 0.754352 -2.226640
5.140270 2.807680 -2.375830
4.898280 1.332850 -3.166640
5.430150 0.469572 -3.612890
4.428720 0.803953 -3.810810
5.285210 2.319020 -4.018890
5.110600 2.114340 -3.109850
5.725540 1.752420 -3.812080
5.136460 0.626798 -3.784960
3.995580 1.209960 -3.195870
4.169340 0.443723 -2.547880
4.066780 0.247932 -4.407520
3.397600 -0.238600 -4.373190
3.607820 0.521276 -3.902770
2.587720 0.973895 -3.577290
3.695550 2.372000 -2.680530
3.367090 1.591380 -3.687490
4.135860 1.759620 -3.974400
4.419390 2.459730 -3.260290
4.013390 2.343190 -2.925920
3.774790 2.035510 -3.637900
4.610520 1.074750 -3.895990
4.306660 0.176723 -5.105520
3.470080 0.807347 -3.778180
3.801910 0.545006 -3.459490
4.637210 -0.452189 -4.205790
4.789360 -1.542210 -4.991100
3.682820 -1.317590 -5.645860
4.555420 -2.333010 -3.849800
4.112980 -1.632050 -3.580260
3.273860 -0.626797 -3.534490
3.096290 -0.540346 -2.859370
2.441510 0.355572 -2.504230
3.451850 -0.437359 -2.782250
2.983560 -0.681036 -3.300980
2.105440 -0.809028 -2.378370
4.518560 -0.582304 -3.291660
5.364040 -0.147914 -3.477280
4.434640 -0.393284 -4.154510
4.271050 -0.898453 -4.261730
5.142380 0.173342 -4.976260
5.818760 0.408127 -4.403270
6.383270 -0.266574 -3.872680
6.876580 -2.045250 -3.699780
6.500660 -0.653502 -3.375560
4.842760 -1.454050 -2.764450
6.160360 -1.179860 -2.177060
6.852000 -2.102890 -0.856498
5.929820 -0.578054 -0.920486
6.759610 -1.182820 0.244957
6.468030 -1.003120 -1.151890
7.117720 -1.943120 -0.943377
6.448540 -0.939147 -1.712580
7.713160 -2.656380 -2.675020
7.016010 -1.643500 -3.582810
8.372590 -1.054840 -3.570080
7.768680 -1.950750 -3.904900
9.273600 -0.844208 -2.878870
8.356070 -2.257580 -2.333010
8.048810 -0.727668 -3.595090
7.922090 -0.708167 -3.155620
9.026510 -0.428887 -3.219180
9.224860 0.994664 -3.510330
8.933710 0.594167 -2.751740
8.476430 1.510420 -3.207320
8.232740 0.851416 -2.534330
9.130350 -0.314459 -2.163490
8.573050 1.907950 -3.111960
9.136710 1.597310 -2.886510
8.684520 0.580180 -3.542120
10.488600 -0.502200 -2.282160
9.734690 -0.342863 -3.561190
10.632300 -0.571274 -4.338010
11.323500 -2.572050 -3.497180
10.484000 -3.255640 -3.116200
10.251300 -3.019570 -4.055350
10.250000 -2.213500 -3.868860
9.815630 -2.130440 -2.984820
9.130340 -2.562290 -3.213260
8.246300 -2.933960 -2.360150
8.405230 -2.071960 -2.344050
8.189090 -1.309970 -1.716380
8.877770 -1.552390 -2.991610
9.273170 -3.782840 -1.785470
7.692400 -1.833780 -1.427360
8.748080 -2.955140 -3.181040
9.083310 -2.550850 -2.968300
9.720270 -2.032550 -1.568910
11.306100 -3.273850 -1.363350
9.726210 -3.283600 0.176735
8.256470 -3.911260 0.592043
9.862680 -2.669100 1.492630
10.784400 -2.422440 0.602229
12.001600 -3.002620 -0.270812
10.478500 -2.932280 0.395404
10.850500 -2.809370 0.352170
10.748400 -2.569910 0.064418
10.165700 -2.108410 -0.560271
9.363860 -3.466260 0.293268
10.005100 -1.972790 0.766668
9.314700 -2.523310 -0.292429
10.162300 -2.187650 -0.717919
9.510920 -1.393030 -0.618749
9.046440 -1.668910 -0.037726
8.851910 -0.667486 -0.075864
9.538890 -0.530175 1.615530
9.543550 -1.280720 1.567210
10.644200 -3.298850 2.799190
9.457100 -3.203080 0.662827
8.161960 -2.751310 1.560420
8.485310 -3.670960 0.675119
7.999640 -3.317080 -0.172916
7.743250 -4.514310 1.129860
7.131280 -3.562050 2.069840
7.471590 -4.009570 2.124520
7.038470 -4.024400 2.329630
6.400240 -4.592310 3.831570
6.040840 -3.904460 2.399970
7.360990 -4.651210 2.716150
6.839710 -3.179350 1.115430
7.170270 -4.068480 0.496263
6.757490 -3.812920 0.989573
6.126030 -3.817580 0.528475
7.581350 -2.951340 1.746900
6.999900 -4.079520 1.594340
6.116280 -3.893020 0.537380
6.210360 -2.045260 1.154860
4.819880 -4.226980 1.468040
4.675780 -3.005600 2.903460
3.771820 -4.207060 2.325390
5.457690 -4.454560 1.842690
5.528890 -4.798270 1.799880
4.372330 -4.091360 -0.203852
3.289530 -3.778610 0.833618
3.430230 -3.823950 0.549665
3.421340 -4.743590 1.229010
2.973790 -3.787930 0.990855
3.211550 -3.722230 1.413800
3.773520 -4.774110 1.391760
2.964060 -4.569840 0.514493
3.709950 -5.214430 -0.472960
2.941590 -5.345810 -0.448802
3.246740 -5.697570 -0.101722
2.291910 -6.439650 -0.288182
3.059410 -5.708160 -0.493306
1.418040 -6.554490 -0.637394
1.483300 -6.294700 0.776395
1.382450 -5.521270 0.759026
2.272410 -5.402600 0.728085
0.235211 -4.824960 1.004410
-0.495840 -5.589500 0.280558
-0.253424 -4.708410 -0.200461
0.515770 -3.475160 -0.591196
1.413380 -5.097050 -0.997197
-0.155955 -4.713920 -1.284530
-0.154272 -6.231980 -0.630195
-0.011440 -5.319110 0.077979
-0.961607 -4.299870 1.257830
-0.437368 -4.136710 -0.033903
-0.851414 -4.063810 1.035770
0.267420 -4.335040 1.600690
-1.090020 -4.766900 1.861330
1.078160 -5.698840 3.333180
0.446261 -4.709260 2.649180
0.803528 -4.890650 1.740960
0.333952 -4.710100 3.186130
0.922608 -5.238170 1.328190
0.942107 -6.722310 2.284270
0.025848 -5.527200 1.743930
1.031100 -6.040000 1.774880
-0.148329 -4.234610 1.946090
0.426762 -5.111450 2.490670
1.076870 -6.577810 2.544070
1.655370 -6.143820 2.515670
1.768940 -5.759020 3.045850
0.593327 -5.588650 3.595510
1.454900 -7.750450 2.854710
0.616205 -6.788850 1.369730
1.022200 -7.053730 3.953200
0.778099 -6.303600 1.792670
1.017120 -7.508050 3.576870
1.864300 -7.048650 4.416420
2.371580 -6.656200 3.639590
1.119680 -6.384970 3.650620
0.734866 -6.139590 2.953470
1.307420 -5.508560 3.236140
2.216480 -3.924810 3.818440
1.170950 -4.535520 4.235890
2.783090 -3.926510 5.302160
1.840560 -4.781730 4.806320
2.077460 -4.421500 4.429130
1.951600 -3.438720 3.003050
2.627570 -4.899120 2.999230
3.078060 -3.672230 4.025260
1.996940 -3.393790 3.999810
1.578660 -4.019740 3.555680
2.452950 -3.038220 3.343360
3.455670 -5.100020 1.676560
2.532630 -4.171030 1.220540
2.527110 -3.336140 1.384560
2.482190 -3.871840 1.854540
3.527710 -3.768850 2.781820
2.413540 -4.869040 2.483890
4.698680 -5.141550 1.762160
3.725200 -4.749530 2.044420
2.073660 -4.347330 1.223930
2.184260 -4.838510 2.613150
1.941000 -5.692910 1.655360
1.473120 -5.321250 1.987200
0.916248 -5.097470 2.538980
0.844631 -5.269950 2.928460
0.511532 -4.791910 2.511860
1.040860 -5.166540 2.604680
1.986770 -4.163420 1.729110
2.424990 -3.465840 1.852010
3.070010 -2.873370 2.135520
2.022800 -3.253090 1.896920
2.560170 -3.922270 1.550260
1.072640 -3.175960 1.889730
2.861060 -2.495330 1.553650
1.299790 -3.165360 0.531873
0.781914 -2.140610 0.729791
1.890990 -0.770463 1.514240
1.982110 -1.441350 0.567036
1.880830 -0.719201 1.507880
2.497040 -0.675534 2.009240
3.280640 0.511100 3.618390
3.089490 -0.631894 3.970570
3.446340 0.474651 4.060440
3.159860 0.341167 4.316400
3.582380 1.412530 3.380230
4.672400 -0.104258 2.605100
4.862250 -0.414053 3.852760
3.449310 -0.262334 4.509230
3.977780 -0.231402 4.637220
3.595520 -0.336495 4.975830
4.287160 -0.642060 4.474900
3.294620 -1.063730 4.976690
1.059070 -0.841253 4.780890
2.894550 -2.123240 5.723840
1.759200 -1.718940 5.729780
0.912019 -2.631380 4.756730
1.567210 -1.710030 4.835560
1.565100 -2.090610 4.810560
1.927440 -1.477360 4.186300
3.065340 -0.520005 4.389300
1.521870 -0.358955 5.030090
1.488810 -1.483720 5.513210
1.798190 -0.789114 4.221480
2.029580 -1.068820 4.289710
1.053140 -1.558310 4.284190
-0.188159 -1.673580 5.474640
1.200200 -1.531180 4.090090
0.382264 -0.954822 3.244190
1.142990 -1.647730 2.756820
1.300640 -2.174520 3.056440
1.273520 -1.098490 2.407180
1.304880 -2.908550 3.265390
0.707750 -3.726900 2.248260
0.234372 -3.759520 2.851750
0.910757 -4.625780 2.149940
1.007370 -1.657060 1.882520
0.522966 -2.684780 0.478470
1.665540 -2.620360 0.959050
-0.119938 -3.220880 1.463810
0.861590 -2.390660 1.721470
1.906250 -1.932530 1.497290
1.491350 -1.309960 0.725117
0.926004 -1.451510 0.241139
1.146390 -1.185780 0.415328
0.553055 0.486531 0.030936
0.184778 -0.760302 0.000851
-0.639943 0.480596 1.011620
0.414470 -0.260209 0.878965
1.464220 -0.723429 1.163330
1.976600 -0.545858 1.578660
3.476430 0.166551 0.809461
3.627300 0.737414 1.037040
3.640870 0.547550 2.190620
3.728600 0.323773 0.790384
3.334880 -1.443470 0.777657
2.354630 -0.289030 1.031530
2.063480 0.302604 1.446010
3.784100 -0.229288 1.249370
3.818850 -1.255720 2.269440
3.033130 -1.539660 2.410150
3.864630 -0.097897 2.583490
4.842340 -0.668759 1.495590
4.845730 -0.437368 2.678000
5.353010 -2.178340 1.756660
6.245120 -2.410140 0.979838
8.044580 -2.633910 0.967535
7.360140 -1.860490 2.564830
6.910910 -2.267330 1.295560
6.365480 -1.102740 2.102470
7.004140 -2.127900 1.488380
5.968800 -2.386420 1.023910
6.106100 -0.967113 -0.206814
5.635690 -2.236400 0.750130
4.416000 -0.491184 0.035176
4.557550 -0.674272 0.894649
5.268260 -0.239871 1.495600
4.283350 -0.972615 1.626970
3.971430 -0.710708 1.208670
4.540600 0.202159 0.452622
5.601360 -0.974747 0.138144
5.193680 -0.661557 0.632735
5.505160 -0.914986 -0.314466
4.840650 -0.613667 -0.684009
5.891670 0.073319 0.060609
5.628490 0.113995 0.560260
5.257240 0.092811 -0.219101
5.529320 -0.305136 -1.326910
5.799700 -0.795474 -0.760716
5.655180 -0.058061 -0.584423
4.218080 -1.276060 -0.338628
4.032460 -2.249960 0.367009
4.181210 -2.305050 -0.128837
5.555170 -2.592800 -1.202740
3.713340 -1.670620 -1.322250
4.119330 -1.525250 -1.258270
3.595100 -2.508470 -1.395570
3.960410 -3.200110 -1.076460
3.879470 -2.331320 -1.894810
4.528310 -1.621880 -0.980244
4.292670 -1.404900 -3.082300
2.708930 -2.292330 -2.388530
3.641300 -0.977279 -2.518220
4.498210 -1.740980 -1.414210
4.453290 -1.054830 -1.245130
3.946000 -1.727410 -0.499657
4.240120 -1.286660 0.374643
4.297750 -1.287940 0.303436
5.691210 -1.338800 1.007810
6.186630 -1.397270 0.583570
6.810890 -2.842850 0.254283
5.965410 -3.323020 -0.180967
6.321820 -4.028640 1.354450
6.445580 -4.164250 0.889974
5.639940 -3.435740 1.510840
5.732320 -5.015250 2.130020
4.632140 -5.536100 2.020670
5.176300 -4.212570 2.155870
5.016100 -4.883020 2.015610
4.614340 -3.695960 2.474570
5.360220 -2.861920 2.231310
5.832330 -2.986950 2.563140
5.334360 -3.088240 2.572890
6.492620 -2.331750 1.330730
7.976340 -2.707230 1.504930
6.085350 -1.123500 0.561955
6.489230 -2.054580 0.870912
7.682220 -2.981010 1.024320
9.228680 -0.802671 0.127985
9.094750 -0.406430 0.831491
7.821230 0.074166 0.294543
7.993290 0.500500 -0.820055
7.537280 -0.316157 -0.940838
7.325370 -0.989994 -1.520170
6.561270 1.402780 -0.386935
6.563820 1.206990 -0.556448
6.485410 0.069503 -1.146380
5.776820 -0.814115 -2.002880
6.857080 0.172060 -0.610696
6.026440 0.019493 -0.671727
7.233000 0.633158 -0.329725
6.667230 0.022462 -0.880226
5.753500 -1.176050 -0.294117
4.976690 0.200466 -0.318699
5.508980 0.402190 0.158079
5.188170 0.952704 -1.837160
5.263180 0.097049 -1.409560
3.890910 1.270130 -0.491189
4.136710 0.560263 -1.188340
4.502440 2.028730 1.000590
3.812500 0.872601 0.775131
3.342090 1.259530 0.270383
4.451170 0.556444 -0.070776
2.395730 0.670871 1.217580
2.963640 0.938284 0.744193
1.386250 0.063984 0.166124
0.853956 0.881078 -0.906505
0.083909 1.414640 0.020763
-0.738692 0.258945 0.030935
-1.003550 0.806071 1.076450
0.066116 -0.320826 -0.021617
0.200463 0.360657 0.500930
0.056781 0.737412 0.339460
0.451777 0.949738 -0.584837
-0.916263 1.610860 -0.793788
-0.423791 2.196970 -0.634854
-0.558982 1.190470 -1.303190
-0.782333 1.545170 -1.316740
-1.123920 1.781230 -1.416760
-1.771070 3.232750 -2.689860
-1.409560 2.096110 -2.293190
-0.297089 2.696640 -3.536610
-1.197660 2.670360 -2.103740
0.492869 1.011190 -1.500670
-0.105528 0.917528 -0.494147
-0.062303 1.315900 -0.483563
-0.315729 1.546880 0.391158
-0.867518 2.958550 -1.663000
0.307259 3.279360 -1.209530
-0.919225 2.742410 -1.793940
-0.918798 2.864030 -2.526270
-0.379727 2.212660 -2.637310
-1.059510 2.585600 -2.528810
-0.817938 3.013650 -1.987620
-2.704270 3.213660 -3.161970
-2.106710 2.890750 -3.135270
-2.427520 3.820980 -2.867000
-2.044830 3.423040 -2.110940
-2.867010 3.751050 -2.813190
-2.155870 2.654260 -2.972960
-2.170710 3.109420 -2.761060
-2.441930 4.670270 -2.654260
-1.799040 2.734340 -2.770380
-2.771650 3.570090 -2.605100
-2.769110 4.101110 -2.395750
-2.834790 3.264940 -1.972360
-2.076620 2.294450 -2.324120
-1.183670 2.906000 -2.244870
-1.579930 3.990920 -2.822520
-1.572290 2.991180 -3.510770
-0.823445 2.049490 -3.250970
-1.529070 2.205880 -3.530250
-1.388370 2.185550 -2.170710
-1.863870 2.709350 -2.686900
-2.005840 2.591960 -3.405240
-1.195970 2.876760 -3.946850
-1.988470 0.519170 -2.796660
-1.938880 1.165880 -2.303780
-1.521440 2.811070 -2.944560
-1.022630 3.225540 -3.183580
-2.174100 3.293350 -2.080860
-2.829710 4.151960 -4.034160
-2.805980 4.384210 -4.410070
-1.256990 3.059830 -3.427700
-1.888450 4.203250 -3.959560
-2.543650 4.116370 -2.427530
-1.081530 6.201470 -2.760640
-0.924736 5.649250 -1.615530
-0.986182 5.753510 -2.040170
0.344131 6.092540 -2.263510
-0.301326 6.043820 -2.032550
-0.692912 4.583400 -0.598400
0.451771 4.487200 -0.525938
-0.024576 4.007450 -1.278610
1.069240 4.783850 -0.922611
1.957110 4.760550 -0.003819
0.576368 3.377260 -0.127995
0.459818 3.955740 -0.770460
0.765810 4.166790 -2.467790
-0.180111 4.538050 -1.665110
1.532040 3.740450 -0.812438
1.117130 3.239950 0.201724
1.334540 3.430240 0.857350
1.905820 3.217910 0.252581
1.255300 4.307490 0.762837
0.434387 3.843440 0.131382
-1.207410 4.173160 0.887440
-1.308270 3.775640 -0.504317
-0.627219 3.982870 -0.423372
-1.250210 3.430660 -1.330320
-1.814300 4.935570 -2.321150
-2.150370 4.044330 -3.281480
-2.774620 4.451170 -2.533900
-2.405490 4.157890 -3.120020
-3.125530 5.521690 -4.607970
-2.948390 4.087980 -4.065090
-3.451420 4.543560 -5.157230
-3.350560 5.972190 -4.675780
-3.180610 6.225200 -4.588060
-3.809120 5.761560 -4.757140
-3.509900 5.652650 -3.761230
-3.698510 5.596290 -3.178930
-3.420060 6.067120 -4.007030
-3.850230 7.016420 -2.591540
-4.195200 6.993970 -4.316400
-3.717140 7.474980 -4.391840
-4.746130 7.272400 -4.502450
-4.577040 6.907510 -5.098310
-3.278100 8.509060 -4.135870
-4.477020 7.816570 -3.405240
-2.976350 7.384710 -4.530840
-3.879040 7.109680 -4.808020
-3.841750 8.813340 -4.292670
-4.160870 8.712900 -4.188410
-5.512370 9.074410 -5.439470
-5.059750 9.078650 -5.667050
-5.226310 7.202060 -4.657140
-5.272930 7.415220 -4.744870
-4.458800 7.004140 -3.688760
-6.212900 8.370060 -2.605510
-5.764100 7.609750 -3.617970
-5.759010 7.248250 -3.308180
-4.869880 6.085760 -2.464400
-4.394810 7.176630 -3.303520
-5.067370 6.767240 -2.261830
-4.881750 4.995330 -1.663420
-5.207230 6.855380 -2.786480
-6.072200 6.552800 -3.351840
-4.172300 5.872180 -1.159510
-4.339290 5.999740 -2.441090
-4.705020 6.993540 -2.486850
-4.720720 6.731220 -1.456180
-4.754610 5.921340 -1.328610
-5.539070 5.634430 -1.975760
-4.165530 4.161710 -1.658760
-4.971180 5.578900 -2.990340
-3.384880 5.804360 -2.779280
-3.646380 4.972880 -3.692140
-3.861660 4.810550 -1.385400
-4.016350 5.126700 -1.526950
-4.672390 5.501350 -1.432450
-3.161120 5.595850 -2.306740
-3.738770 4.994070 -3.131890
-4.762240 5.902260 -3.179770
-4.288860 4.391420 -2.292330
-4.304120 5.640360 -2.720810
-5.152560 5.763680 -1.273090
-3.681970 3.931170 -1.804120
-4.450320 4.990670 -0.028397
-4.506270 5.973880 -1.134520
-3.958290 6.562120 1.112910
-3.489580 6.366750 0.435661
-4.580010 6.414220 1.514240
-3.732410 6.101890 1.407020
-3.596370 4.325300 0.995079
-3.504830 3.502700 0.644183
-2.544500 3.644680 0.135195
-3.078070 4.332500 1.825730
-3.583240 3.535760 1.620600
-4.287170 3.819700 2.145700
-3.854880 3.126800 3.005160
-3.076800 2.858100 1.519330
-4.143920 3.996010 1.282410
-3.757830 4.363870 0.861153
-4.204940 4.685530 1.793100
-3.252670 4.564750 2.778000
-5.060590 4.128660 1.136640
-3.963800 3.877340 1.003560
-3.326410 2.537280 -0.007628
-2.650870 1.956260 1.158250
-3.600180 2.740290 -0.319967
-2.479240 1.639260 0.689950
-3.397180 1.901590 0.250030
-3.839630 1.866840 -0.398801
-4.227830 1.988470 -0.071206
-3.799790 2.110110 0.211473
-3.987540 1.504480 0.082216
-4.516440 2.092300 0.048737
-4.669430 0.708593 1.448120
-4.244790 1.212060 0.703930
-5.050430 0.860735 0.074162
-4.454140 0.425502 1.142570
-4.906760 1.080260 0.701396
-6.082380 1.102300 0.942946
-6.595590 1.460830 1.982110
-5.159760 1.184110 2.377090
-4.727060 1.624010 2.495340
-3.954480 2.347430 2.127050
-3.628570 3.231480 3.573910
-3.169170 3.579000 3.525160
-4.127400 2.340650 2.675860
-4.779210 2.977180 2.870390
-4.158750 2.861920 2.505930
-4.600340 2.190620 2.803440
-5.483120 2.815300 1.718510
-6.235380 1.743090 2.800050
-4.554150 1.431180 1.943540
-5.427180 2.350390 2.930160
-6.365060 2.183420 4.527880
-6.360810 1.799450 4.538890
-5.690790 0.854820 3.501010
-6.306150 2.692830 3.271310
-5.458120 2.095680 2.641130
-6.291740 3.449300 3.553150
-5.706890 3.200970 2.933550
-5.137730 2.899640 1.934650
-4.412610 1.849890 1.457450
-5.482700 2.356750 2.731400
-3.427270 1.177750 1.836320
-4.229090 1.316740 1.331160
-4.923290 2.787750 0.945503
-5.069910 2.324120 1.588830
-6.069660 1.898200 1.907100
-4.435920 2.163080 2.015170
-3.190790 1.634590 2.942440
-3.316240 1.768090 1.553660
-2.315210 1.872770 0.631472
-3.561190 1.777840 1.050180
-2.301650 1.019670 0.019071
-4.279960 1.396010 0.372100
-3.321740 3.312850 -0.400495
-2.884380 3.077630 -0.088142
-2.891160 4.418970 0.956940
-3.839630 3.598070 0.949728
-3.826070 3.280210 0.927276
-2.710630 2.246140 1.963030
-2.515250 2.534310 1.393880
-3.974390 3.751060 1.608320
-3.361590 4.288440 2.119430
-3.872260 4.171460 1.299790
-3.011100 4.110860 2.021940
-1.407440 4.688070 3.090770
-2.908130 4.260040 2.779280
-1.832510 3.687060 3.481520
-1.481180 3.748930 4.525760
-1.282840 3.769710 4.294790
-1.868960 3.206890 4.960580
-4.513890 5.675100 3.360740
-3.502280 3.199260 2.881000
-3.467530 3.337850 2.210960
-2.163920 3.338260 1.684610
-2.500840 2.841150 1.451090
-2.313530 2.919130 2.049080
-1.810460 3.192920 2.453800
-2.246990 2.757250 0.834894
-1.936770 3.832000 1.315900
-2.137220 3.638750 1.744760
